article_id,title,content,source,published_date,attack_type_mentioned,sector_mentioned,province_mentioned,sentiment,word_count,scraped_at
NEWS-000424,BSSN Ungkap Lonjakan Kasus Ransomware Sepanjang 2022,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Pemerintahan di wilayah Medan. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 23 January 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2022-01-23,Ransomware,Pemerintahan,Medan,neutral,44,2025-12-24 12:38:01.512628
NEWS-000425,Kominfo Blokir 672 Situs Terkait Ransomware,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Fintech di wilayah Medan. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 06 August 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2022-08-06,Ransomware,Fintech,Medan,negative,44,2025-12-24 12:38:01.512688
NEWS-000426,Polri Tangkap Pelaku Phishing yang Rugikan Korban Rp 28 Juta,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor E-Commerce di wilayah Jawa Barat. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 17 November 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2021-11-17,Phishing,E-Commerce,Jawa Barat,negative,45,2025-12-24 12:38:01.512749
NEWS-000427,Telekomunikasi Indonesia Jadi Target Utama Malware,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Telekomunikasi di wilayah Yogyakarta. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 01 January 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2023-01-01,Malware,Telekomunikasi,Yogyakarta,neutral,44,2025-12-24 12:38:01.512804
NEWS-000428,Kasus Phishing di Makassar Meningkat 138%,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor E-Commerce di wilayah Makassar. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 21 August 2020. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2020-08-21,Phishing,E-Commerce,Makassar,neutral,44,2025-12-24 12:38:01.512861
NEWS-000429,Waspada! Modus Baru Ransomware Melalui Website Palsu,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Kesehatan di wilayah Bali. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 13 November 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2023-11-13,Ransomware,Kesehatan,Bali,negative,44,2025-12-24 12:38:01.512917
NEWS-000430,Telekomunikasi Indonesia Jadi Target Utama DDoS,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Telekomunikasi di wilayah Medan. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 19 December 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2022-12-19,DDoS,Telekomunikasi,Medan,positive,44,2025-12-24 12:38:01.512974
NEWS-000431,Serangan Skimming Menargetkan UMKM di Jawa Timur,"Laporan terbaru menunjukkan adanya kasus Skimming yang menargetkan 
            sektor UMKM di wilayah Jawa Timur. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 02 August 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2023-08-02,Skimming,UMKM,Jawa Timur,negative,45,2025-12-24 12:38:01.513042
NEWS-000432,BSSN Ungkap Lonjakan Kasus Malware Sepanjang 2020,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Fintech di wilayah Semarang. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 14 October 2020. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2020-10-14,Malware,Fintech,Semarang,negative,44,2025-12-24 12:38:01.513096
NEWS-000433,Fintech Indonesia Jadi Target Utama Malware,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Fintech di wilayah Jawa Barat. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 03 June 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2022-06-03,Malware,Fintech,Jawa Barat,negative,45,2025-12-24 12:38:01.513145
NEWS-000434,BSSN Ungkap Lonjakan Kasus Malware Sepanjang 2024,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor E-Commerce di wilayah Surabaya. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 15 June 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2024-06-15,Malware,E-Commerce,Surabaya,neutral,44,2025-12-24 12:38:01.513192
NEWS-000435,Kesehatan Indonesia Jadi Target Utama Ransomware,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Kesehatan di wilayah Makassar. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 30 July 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2022-07-30,Ransomware,Kesehatan,Makassar,neutral,44,2025-12-24 12:38:01.513237
NEWS-000436,Waspada! Modus Baru DDoS Melalui Website Palsu,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Pendidikan di wilayah Semarang. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 28 November 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2023-11-28,DDoS,Pendidikan,Semarang,neutral,44,2025-12-24 12:38:01.513284
NEWS-000437,Kominfo Blokir 908 Situs Terkait Malware,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Pendidikan di wilayah Jawa Timur. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 03 January 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2023-01-03,Malware,Pendidikan,Jawa Timur,negative,45,2025-12-24 12:38:01.513332
NEWS-000438,Waspada! Modus Baru Penipuan Online Melalui Email,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor UMKM di wilayah Jawa Barat. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 16 November 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2021-11-16,Penipuan Online,UMKM,Jawa Barat,negative,46,2025-12-24 12:38:01.513379
NEWS-000439,BSSN Ungkap Lonjakan Kasus Ransomware Sepanjang 2024,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Perbankan di wilayah Medan. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 05 December 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2024-12-05,Ransomware,Perbankan,Medan,neutral,44,2025-12-24 12:38:01.513442
NEWS-000440,UMKM Indonesia Jadi Target Utama Phishing,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor UMKM di wilayah Bandung. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 26 July 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2023-07-26,Phishing,UMKM,Bandung,negative,44,2025-12-24 12:38:01.513491
NEWS-000441,Pemerintahan Kehilangan Data Jutaan Pengguna Akibat Malware,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Pemerintahan di wilayah Bali. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 07 September 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2024-09-07,Malware,Pemerintahan,Bali,neutral,44,2025-12-24 12:38:01.513553
NEWS-000442,UMKM Kehilangan Data Jutaan Pengguna Akibat DDoS,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor UMKM di wilayah Jawa Timur. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 12 August 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2021-08-12,DDoS,UMKM,Jawa Timur,neutral,45,2025-12-24 12:38:01.513600
NEWS-000443,Tips Lindungi Data dari Social Engineering Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor Perbankan di wilayah Surabaya. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 19 February 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2021-02-19,Social Engineering,Perbankan,Surabaya,negative,45,2025-12-24 12:38:01.513646
NEWS-000444,Pendidikan Indonesia Jadi Target Utama Skimming,"Laporan terbaru menunjukkan adanya kasus Skimming yang menargetkan 
            sektor Pendidikan di wilayah Yogyakarta. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 02 October 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2023-10-02,Skimming,Pendidikan,Yogyakarta,negative,44,2025-12-24 12:38:01.513694
NEWS-000445,Kasus Malware di Makassar Meningkat 177%,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Kesehatan di wilayah Makassar. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 06 June 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2023-06-06,Malware,Kesehatan,Makassar,negative,44,2025-12-24 12:38:01.513741
NEWS-000446,BSSN Ungkap Lonjakan Kasus Skimming Sepanjang 2022,"Laporan terbaru menunjukkan adanya kasus Skimming yang menargetkan 
            sektor Kesehatan di wilayah Yogyakarta. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 21 October 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2022-10-21,Skimming,Kesehatan,Yogyakarta,negative,44,2025-12-24 12:38:01.513792
NEWS-000447,Tips Lindungi Data dari Phishing Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor UMKM di wilayah Jawa Timur. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 24 November 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2023-11-24,Phishing,UMKM,Jawa Timur,negative,45,2025-12-24 12:38:01.513846
NEWS-000448,Kerugian Akibat DDoS Capai Rp 368 Miliar,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Pendidikan di wilayah Makassar. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 04 June 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2022-06-04,DDoS,Pendidikan,Makassar,neutral,44,2025-12-24 12:38:01.513897
NEWS-000449,Tips Lindungi Data dari Penipuan Online Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor Startup di wilayah Surabaya. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 08 September 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2021-09-08,Penipuan Online,Startup,Surabaya,negative,45,2025-12-24 12:38:01.513944
NEWS-000450,Pemerintahan Kehilangan Data Jutaan Pengguna Akibat DDoS,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Pemerintahan di wilayah Medan. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 30 June 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2021-06-30,DDoS,Pemerintahan,Medan,negative,44,2025-12-24 12:38:01.513991
NEWS-000451,Kominfo Blokir 631 Situs Terkait Phishing,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor Kesehatan di wilayah Jawa Barat. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 18 April 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2023-04-18,Phishing,Kesehatan,Jawa Barat,negative,45,2025-12-24 12:38:01.514046
NEWS-000452,Kominfo Blokir 181 Situs Terkait DDoS,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Pemerintahan di wilayah Makassar. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 01 August 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2021-08-01,DDoS,Pemerintahan,Makassar,neutral,44,2025-12-24 12:38:01.514100
